Review_ID,Customer_ID,Review_Text,Sentiment_Label,Rating,Service_Type
R04195,CUST102755,Easy to buy a policy online. Loved it!,Positive,4,Customer Support
R04196,CUST105803,Very bad experience with the support team.,Negative,1,Claim
R04197,CUST103435,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R04198,CUST108377,Everything went better than expected.,Positive,5,Customer Support
R04199,CUST105145,"Average experience, neither good nor bad.",Neutral,3,Claim
R04200,CUST105662,Customer service was rude and unhelpful.,Negative,2,Customer Support
R04201,CUST104363,Very bad experience with the support team.,Negative,2,Claim
R04202,CUST103342,The policy terms were not clearly explained.,Negative,1,Policy Purchase
R04203,CUST100463,Bought the policy without any issues.,Neutral,3,Policy Purchase
R04204,CUST103622,The claim process was quick and smooth.,Positive,5,Customer Support
R04205,CUST103049,Easy to buy a policy online. Loved it!,Positive,5,Customer Support
R04206,CUST108054,Very bad experience with the support team.,Negative,1,Policy Purchase
R04207,CUST107297,Bought the policy without any issues.,Neutral,3,Customer Support
R04208,CUST108815,Fast and helpful service!,Positive,5,Claim
R04209,CUST102990,"Support was fine, not exceptional.",Neutral,3,Claim
R04210,CUST106157,Had to wait weeks for a response.,Negative,1,Customer Support
R04211,CUST104570,Bought the policy without any issues.,Neutral,3,Claim
R04212,CUST104933,The claim process was quick and smooth.,Positive,4,Policy Purchase
R04213,CUST105260,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R04214,CUST103321,Customer service was rude and unhelpful.,Negative,2,Policy Purchase
R04215,CUST102744,The policy terms were not clearly explained.,Negative,2,Claim
R04216,CUST101378,Very bad experience with the support team.,Negative,1,Policy Purchase
R04217,CUST100422,Very bad experience with the support team.,Negative,2,Policy Purchase
R04218,CUST100404,Great customer support. Very satisfied.,Positive,4,Policy Purchase
R04219,CUST106522,Easy to buy a policy online. Loved it!,Positive,5,Customer Support
R04220,CUST101842,My claim was denied unfairly. Very disappointed.,Negative,2,Claim
R04221,CUST101611,Easy to buy a policy online. Loved it!,Positive,4,Claim
R04222,CUST101188,Very bad experience with the support team.,Negative,2,Customer Support
R04223,CUST105817,Fast and helpful service!,Positive,5,Policy Purchase
R04224,CUST109409,Had to wait weeks for a response.,Negative,2,Claim
R04225,CUST100787,Customer service was rude and unhelpful.,Negative,1,Claim
R04226,CUST103732,Easy to buy a policy online. Loved it!,Positive,5,Customer Support
R04227,CUST104569,Customer service was rude and unhelpful.,Negative,2,Policy Purchase
R04228,CUST102236,Easy to buy a policy online. Loved it!,Positive,4,Customer Support
R04229,CUST105258,The policy terms were not clearly explained.,Negative,1,Policy Purchase
R04230,CUST107202,The claim process was quick and smooth.,Positive,5,Claim
R04231,CUST106811,The policy terms were not clearly explained.,Negative,2,Policy Purchase
R04232,CUST103677,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R04233,CUST101583,"Support was fine, not exceptional.",Neutral,3,Claim
R04234,CUST100488,"Service was okay, nothing special.",Neutral,3,Claim
R04235,CUST108083,Very bad experience with the support team.,Negative,2,Customer Support
R04236,CUST109180,"Service was okay, nothing special.",Neutral,3,Claim
R04237,CUST104448,Customer service was rude and unhelpful.,Negative,2,Customer Support
R04238,CUST109899,Very bad experience with the support team.,Negative,1,Policy Purchase
R04239,CUST100553,Bought the policy without any issues.,Neutral,3,Policy Purchase
R04240,CUST100186,My claim was denied unfairly. Very disappointed.,Negative,1,Claim
R04241,CUST100415,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R04242,CUST108765,The claim process was quick and smooth.,Positive,4,Customer Support
R04243,CUST106527,Great customer support. Very satisfied.,Positive,5,Customer Support
R04244,CUST100505,Easy to buy a policy online. Loved it!,Positive,5,Claim
R04245,CUST106238,Easy to buy a policy online. Loved it!,Positive,4,Customer Support
R04246,CUST105470,"Service was okay, nothing special.",Neutral,3,Claim
R04247,CUST109381,"Average experience, neither good nor bad.",Neutral,3,Claim
R04248,CUST108815,It was a typical insurance interaction.,Neutral,3,Claim
R04249,CUST109880,"Support was fine, not exceptional.",Neutral,3,Customer Support
R04250,CUST105442,"Support was fine, not exceptional.",Neutral,3,Claim
R04251,CUST104498,Bought the policy without any issues.,Neutral,3,Claim
R04252,CUST104377,Fast and helpful service!,Positive,4,Claim
R04253,CUST107739,The claim process was quick and smooth.,Positive,4,Policy Purchase
R04254,CUST107421,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R04255,CUST107175,Fast and helpful service!,Positive,4,Customer Support
R04256,CUST105087,Fast and helpful service!,Positive,5,Policy Purchase
R04257,CUST108856,Great customer support. Very satisfied.,Positive,4,Claim
R04258,CUST107027,Fast and helpful service!,Positive,4,Customer Support
R04259,CUST100113,Great customer support. Very satisfied.,Positive,4,Policy Purchase
R04260,CUST108977,Everything went better than expected.,Positive,4,Customer Support
R04261,CUST106790,My claim was denied unfairly. Very disappointed.,Negative,1,Claim
R04262,CUST109987,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R04263,CUST107949,Fast and helpful service!,Positive,4,Policy Purchase
R04264,CUST103927,"Support was fine, not exceptional.",Neutral,3,Claim
R04265,CUST104860,Customer service was rude and unhelpful.,Negative,1,Customer Support
R04266,CUST106347,Bought the policy without any issues.,Neutral,3,Claim
R04267,CUST105840,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R04268,CUST100064,Great customer support. Very satisfied.,Positive,4,Claim
R04269,CUST107931,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R04270,CUST104917,Customer service was rude and unhelpful.,Negative,2,Customer Support
R04271,CUST100352,The claim process was quick and smooth.,Positive,5,Customer Support
R04272,CUST101343,The policy terms were not clearly explained.,Negative,2,Policy Purchase
R04273,CUST104536,The claim process was quick and smooth.,Positive,4,Customer Support
R04274,CUST108641,Customer service was rude and unhelpful.,Negative,2,Customer Support
R04275,CUST102100,My claim was denied unfairly. Very disappointed.,Negative,1,Policy Purchase
R04276,CUST106982,Everything went better than expected.,Positive,5,Customer Support
R04277,CUST102212,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R04278,CUST105030,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R04279,CUST107722,Very bad experience with the support team.,Negative,2,Policy Purchase
R04280,CUST108671,It was a typical insurance interaction.,Neutral,3,Claim
R04281,CUST101271,Fast and helpful service!,Positive,5,Customer Support
R04282,CUST101082,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R04283,CUST104123,Easy to buy a policy online. Loved it!,Positive,4,Customer Support
R04284,CUST102327,Very bad experience with the support team.,Negative,1,Policy Purchase
R04285,CUST102671,Had to wait weeks for a response.,Negative,2,Policy Purchase
R04286,CUST107142,Had to wait weeks for a response.,Negative,1,Policy Purchase
R04287,CUST105602,"Support was fine, not exceptional.",Neutral,3,Claim
R04288,CUST109788,Great customer support. Very satisfied.,Positive,5,Claim
R04289,CUST107307,Everything went better than expected.,Positive,4,Claim
R04290,CUST102551,Everything went better than expected.,Positive,4,Claim
R04291,CUST100215,Great customer support. Very satisfied.,Positive,4,Customer Support
R04292,CUST103771,Great customer support. Very satisfied.,Positive,4,Claim
R04293,CUST102263,Very bad experience with the support team.,Negative,1,Claim
R04294,CUST101640,"Service was okay, nothing special.",Neutral,3,Claim
R04295,CUST102986,"Support was fine, not exceptional.",Neutral,3,Claim
R04296,CUST104549,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R04297,CUST100809,My claim was denied unfairly. Very disappointed.,Negative,2,Claim
R04298,CUST107408,My claim was denied unfairly. Very disappointed.,Negative,2,Claim
R04299,CUST102965,"Average experience, neither good nor bad.",Neutral,3,Claim
R04300,CUST107756,"Average experience, neither good nor bad.",Neutral,3,Customer Support
R04301,CUST100984,"Support was fine, not exceptional.",Neutral,3,Customer Support
R04302,CUST107170,"Average experience, neither good nor bad.",Neutral,3,Claim
R04303,CUST100831,Bought the policy without any issues.,Neutral,3,Claim
R04304,CUST107068,The claim process was quick and smooth.,Positive,4,Customer Support
R04305,CUST106804,Had to wait weeks for a response.,Negative,2,Policy Purchase
R04306,CUST100962,"Average experience, neither good nor bad.",Neutral,3,Policy Purchase
R04307,CUST102174,"Support was fine, not exceptional.",Neutral,3,Customer Support
R04308,CUST105685,"Service was okay, nothing special.",Neutral,3,Customer Support
R04309,CUST102751,Bought the policy without any issues.,Neutral,3,Customer Support
R04310,CUST109904,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R04311,CUST100132,Had to wait weeks for a response.,Negative,1,Claim
R04312,CUST107653,Had to wait weeks for a response.,Negative,2,Customer Support
R04313,CUST106471,My claim was denied unfairly. Very disappointed.,Negative,1,Claim
R04314,CUST104126,Very bad experience with the support team.,Negative,1,Claim
R04315,CUST104968,"Average experience, neither good nor bad.",Neutral,3,Claim
R04316,CUST106414,Had to wait weeks for a response.,Negative,2,Policy Purchase
R04317,CUST104579,Everything went better than expected.,Positive,4,Claim
R04318,CUST109271,Fast and helpful service!,Positive,5,Claim
R04319,CUST104501,Very bad experience with the support team.,Negative,1,Policy Purchase
R04320,CUST104638,Everything went better than expected.,Positive,4,Policy Purchase
R04321,CUST100326,My claim was denied unfairly. Very disappointed.,Negative,2,Claim
R04322,CUST109491,Easy to buy a policy online. Loved it!,Positive,4,Customer Support
R04323,CUST108314,"Support was fine, not exceptional.",Neutral,3,Customer Support
R04324,CUST108173,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R04325,CUST109391,Easy to buy a policy online. Loved it!,Positive,5,Policy Purchase
R04326,CUST101178,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R04327,CUST107230,Bought the policy without any issues.,Neutral,3,Policy Purchase
R04328,CUST103789,The policy terms were not clearly explained.,Negative,2,Policy Purchase
R04329,CUST100850,Fast and helpful service!,Positive,4,Policy Purchase
R04330,CUST108105,Easy to buy a policy online. Loved it!,Positive,4,Customer Support
R04331,CUST104237,It was a typical insurance interaction.,Neutral,3,Policy Purchase
R04332,CUST106806,"Support was fine, not exceptional.",Neutral,3,Claim
R04333,CUST101178,Customer service was rude and unhelpful.,Negative,1,Customer Support
R04334,CUST105611,My claim was denied unfairly. Very disappointed.,Negative,1,Customer Support
R04335,CUST104860,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R04336,CUST109000,Customer service was rude and unhelpful.,Negative,2,Claim
R04337,CUST106794,Everything went better than expected.,Positive,4,Claim
R04338,CUST106906,The policy terms were not clearly explained.,Negative,1,Customer Support
R04339,CUST102502,"Service was okay, nothing special.",Neutral,3,Customer Support
R04340,CUST104481,"Service was okay, nothing special.",Neutral,3,Customer Support
R04341,CUST103942,Easy to buy a policy online. Loved it!,Positive,4,Policy Purchase
R04342,CUST106856,Great customer support. Very satisfied.,Positive,5,Policy Purchase
R04343,CUST108165,Easy to buy a policy online. Loved it!,Positive,5,Policy Purchase
R04344,CUST103986,Fast and helpful service!,Positive,4,Customer Support
R04345,CUST102719,"Service was okay, nothing special.",Neutral,3,Claim
R04346,CUST108476,"Support was fine, not exceptional.",Neutral,3,Policy Purchase
R04347,CUST102204,My claim was denied unfairly. Very disappointed.,Negative,1,Customer Support
R04348,CUST106186,"Service was okay, nothing special.",Neutral,3,Policy Purchase
R04349,CUST102996,The policy terms were not clearly explained.,Negative,1,Policy Purchase
R04350,CUST109943,My claim was denied unfairly. Very disappointed.,Negative,1,Claim
R04351,CUST105086,Fast and helpful service!,Positive,4,Policy Purchase
R04352,CUST103277,Bought the policy without any issues.,Neutral,3,Claim
R04353,CUST106137,Had to wait weeks for a response.,Negative,1,Customer Support
R04354,CUST104703,Had to wait weeks for a response.,Negative,1,Policy Purchase
R04355,CUST100925,"Average experience, neither good nor bad.",Neutral,3,Customer Support
